tour_id,country,region,city,location,title,slug,slug_override,video_type,themes,filmed_date_iso,filmed_year,weather_summary,temp_f,temp_c,youtube_url,map_url,latitude,longitude,distance_label,distance_miles,distance_km,duration_label,duration_seconds,description_short,description_long,landmarks,keywords,status,thumbnail_path,
it-0293,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Live Tour Walking Tour",rome-live-day-walk-2024,rome-live-day-walk-2024,day-walk,"historic-center, world-heritage-site",2024-05-19,2024,,,,https://youtube.com/live/RnIe3w1ExHU,,41.9059577,12.4826189,,,,1:45:31,6331,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0294,Italy,Lazio,Rome,Rome,"Rome, Italy 4K 360 VR Bike Tour",rome-bike-tour-2024,,bike-tour,"historic-center, world-heritage-site",2024-06-04,2024,,,,https://youtu.be/jEWKbIRZG1A,https://www.google.com/maps/d/u/0/edit?mid=15QH_lAWHJki6pHe9LyZaz882YZivBGk&usp=sharing,41.9023939,12.4626067,,,,2:56:56,10616,"A bike tour in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0295,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Ara Pacis Museum Walking Tour",rome-day-walk-2018,,day-walk,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site",2018-03-24,2018,,,,https://youtu.be/pFq2TOq18dQ,,41.9058444,12.4753873,,,,0:08:16,496,"A daytime walk in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site"
it-0296,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Fincato The House of Habano Tobacco Shop Tour",rome-day-walk-2021,,day-walk,world-heritage-site,2021-07-03,2021,,,,https://youtu.be/IKBCbG6b2CU,,41.9005144,12.4795024,,,,0:08:22,502,"A daytime walk in Rome, Italy.",,,,ready,,world-heritage-site
it-0297,Italy,Lazio,Sasseto Forest,Sasseto Forest,"Sasseto Forest, Italy 4K Nature Walking Tour (2017)",sasseto-forest-day-walk-2017,,day-walk,,2017-12-03,2017,,,,https://youtu.be/PgKiEheXoqA,,42.7591465,11.9468584,,,,0:22:29,1349,"A daytime walk in Sasseto Forest, Italy.",,,,ready,,
it-0298,Italy,Lazio,Sermoneta,Sermoneta,"Sermoneta, Italy 4K Walking Tour (2018)",sermoneta-day-walk-2018,,day-walk,"historic-center, old-town",2018-05-27,2018,,,,https://youtu.be/HPAAtxin4kI,,41.5483981,12.9876808,,,,1:16:22,4582,"A daytime walk in Sermoneta, Italy.",,,,ready,,"historic-center, old-town"
it-0299,Italy,Lazio,Sperlonga,Sperlonga,"Sperlonga, Italy 4K Walking Tour (2022)",sperlonga-day-walk-2022,,day-walk,coastal,2022-06-26,2022,,,,https://youtu.be/SguYGKfAvgs,https://www.google.com/maps/d/edit?mid=1orqevw6TTHxhS1YaeH2mYtz4W3kCAwY&usp=sharing,41.2571355,13.4370308,,,,1:28:01,5281,"A daytime walk in Sperlonga, Italy.",,,,ready,,coastal
it-0300,Italy,Lazio,Sperlonga,Sperlonga,"Sperlonga, Italy 4K Walking Tour (2025)",sperlonga-day-walk-2025,,day-walk,coastal,2025-06-07,2025,,,,https://youtu.be/xG5RihPULIc,https://www.google.com/maps/d/edit?mid=1i3pSDHGb0BsfeUrcU4Sr2FoOIuobtOQ&usp=sharing ,41.2570669,13.4368055,,,,1:27:19,5239,"A daytime walk in Sperlonga, Italy.",,,,ready,,coastal
it-0301,Italy,Lazio,The Vatican,The Vatican,"The Vatican, Italy 4K St. Peter's Basilica Walking Tour (2021)",the-vatican-day-walk-2021,,day-walk,world-heritage-site,2021-07-05,2021,,,,https://youtu.be/NvjtzKUaq-s,,41.9022086,12.4559377,,,,1:17:28,4648,"A daytime walk in The Vatican, Italy.",,,,ready,,world-heritage-site
it-0302,Italy,Lazio,The Vatican,The Vatican,"The Vatican, Italy 4K St. Peter's Basilica Walking Tour (2017)",the-vatican-day-walk-2017,,day-walk,world-heritage-site,2017-10-21,2017,,,,https://youtu.be/0B54PR2kvWE,,41.9027156,12.4565171,,,,0:20:14,1214,"A daytime walk in The Vatican, Italy.",,,,ready,,world-heritage-site
it-0303,Italy,Lazio,Villa Farnese,Villa Farnese,"Villa Farnese, Italy 4K Palace Walking Tour (2020)",villa-farnese-day-walk-2020,,day-walk,,2020-07-28,2020,,,,https://youtu.be/sfV0A-esgq4,https://www.google.com/maps/d/u/0/edit?mid=1Oelj7iAWEu7VpF8aMuYmEBy2E2uZwMIR&usp=sharing,42.3276449,12.2385122,,,,1:41:21,6081,"A daytime walk in Villa Farnese, Italy.",,,,ready,,
it-0304,Italy,Lazio,Villa Farnese,Villa Farnese,"Villa Farnese, Italy 4K Narrated Walking Tour (2020)",villa-farnese-narrated-day-walk-2020,villa-farnese-narrated-day-walk-2020,day-walk,,2020-07-28,2020,,,,https://youtu.be/p0s0j2jQ5NM,https://www.google.com/maps/d/u/0/edit?mid=1Oelj7iAWEu7VpF8aMuYmEBy2E2uZwMIR&usp=sharing,42.3286998,12.2370048,,,,1:41:21,6081,"A daytime walk in Villa Farnese, Italy.",,,,ready,,
it-0305,Italy,Sicily,Agrigento,Agrigento,"Agrigento, Italy 4K Greek Ruins Walking Tour (2020)",agrigento-day-walk-2020,,day-walk,"ancient-site, archaeological-site",2020-06-17,2020,,,,https://youtu.be/ddwST22X7Cc,https://www.google.com/maps/d/u/0/edit?mid=1YHNsJhI6YbJ4zyp1IN28cTfClVz9f5Zy&usp=sharing,37.2896529,13.6000815,,,,0:53:19,3199,"A daytime walk in Agrigento, Italy.",,,,ready,,"ancient-site, archaeological-site"
it-0306,Italy,Sicily,Catania,Catania,"Catania, Italy 4K Evening Walk (2020)",catania-evening-walk-2020,,evening-walk,"coastal, historic-center, world-heritage-site",2020-06-13,2020,,,,https://youtu.be/Y6X0okAoWwM,https://www.google.com/maps/d/u/0/edit?mid=1AekH_Mj7HDlwpfkI4OAbKGQ_Wj4cFVEn&usp=sharing,37.5107894,15.085482,,,,0:35:48,2148,"An evening walk in Catania, Italy.",,,,ready,,"coastal, historic-center, world-heritage-site"
it-0307,Italy,Sicily,Catania,Catania,"Catania, Italy 4K Walking Tour (2020)",catania-day-walk-2020,,day-walk,"coastal, historic-center, world-heritage-site",2020-06-13,2020,,,,https://youtu.be/_Q-RLQnZOHM,https://www.google.com/maps/d/u/0/edit?mid=1bgFUxoU3RnHNBwjW197iYXIkEPCvUPPM&usp=sharing,37.502418,15.0873785,,,,3:54:57,14097,"A daytime walk in Catania, Italy.",,,,ready,,"coastal, historic-center, world-heritage-site"
it-0308,Italy,Sicily,Catania,Catania,"Catania, Italy 4K Fish Market Walking Tour (2020)",catania-fish-market-day-tour-2020,catania-fish-market-day-tour-2020,day-walk,"coastal, waterfront, historic-center, world-heritage-site",2020-06-13,2020,,,,https://youtu.be/33SKzgaqrk4,https://www.google.com/maps/d/u/0/edit?mid=1a28oWojkGigKbgQC7YCV2dYOFEXM7Q8z&usp=sharing,37.5022331,15.086959,,,,0:21:03,1263,"A daytime walk in Catania, Italy.",,,,ready,,"coastal, waterfront, historic-center, world-heritage-site"
it-0309,Italy,Sicily,Catania,Catania,"Catania, Italy 4K Extra Footage Walking Tour",catania-extra-footage-day-walk,catania-extra-footage-day-walk,day-walk,"coastal, historic-center, world-heritage-site",,,,,,https://youtu.be/tfdwl9XM_98,,37.5018281,15.0870028,,,,0:22:48,1368,"A daytime walk in Catania, Italy.",,,,ready,,"coastal, historic-center, world-heritage-site"
it-0310,Italy,Sicily,Catania,Catania,"Catania, Italy 4K Evening Walk (2024)",catania-evening-walk-2024,,evening-walk,"coastal, historic-center, world-heritage-site",2024-05-25,2024,,,,https://youtu.be/sMacK6qOH7k,https://www.google.com/maps/d/u/0/edit?mid=1X91DnqepYIJeaHCDTk5-biaThUqP9vA&usp=sharing,37.5018553,15.0851701,,,,2:14:12,8052,"An evening walk in Catania, Italy.",,,,ready,,"coastal, historic-center, world-heritage-site"
it-0311,Italy,Sicily,Catania,Catania,"Catania, Italy 4K Walking Tour (2024)",catania-day-walk-2024,,day-walk,"coastal, historic-center, world-heritage-site",2024-05-31,2024,,,,https://youtu.be/HmstT-5dOfk,https://www.google.com/maps/d/u/0/edit?mid=1ask6jHJ-NeDD3tgsYWfhu-Q997y4S6M&usp=sharing ,37.5027851,15.0873146,,,,5:07:14,18434,"A daytime walk in Catania, Italy.",,,,ready,,"coastal, historic-center, world-heritage-site"
it-0312,Italy,Sicily,Cefalu,Cefalu,"Cefalu, Italy 4K Walking Tour (2024)",cefalu-day-walk-2024,,day-walk,"coastal, historic-center, old-town",2024-05-23,2024,,,,https://youtu.be/SYwnibfhOm8,https://www.google.com/maps/d/u/0/edit?mid=1KP8Hj-B7WwkI_unZ3rFIEgxbIwbvuzc&usp=sharing ,38.0368841,14.0183904,,,,2:10:17,7817,"A daytime walk in Cefalu, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0313,Italy,Sicily,Cefalu,Cefalu,"Cefalu, Italy 4K Drone Tour 2020",cefalu-drone-tour,cefalu-drone-tour,drone-tour,"coastal, old-town",,,,,,https://youtu.be/4Xc7cCFcuSs,,38.039195,14.0185063,,,,0:02:12,132,"A drone tour in Cefalu, Italy.",,,,ready,,"coastal, old-town"
it-0314,Italy,Sicily,Cefalu,Cefalu,"Cefalu, Italy 4K Walking Tour (2020)",cefalu-day-walk-2020,,day-walk,"coastal, historic-center, old-town",2020-06-24,2020,,,,https://youtu.be/szfG8qVQEys,https://www.google.com/maps/d/u/0/edit?mid=1wTo-wiYoonYFazPdypAf00yV0Lcx3AnL&usp=sharing,38.0373072,14.0189925,,,,1:29:46,5386,"A daytime walk in Cefalu, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0315,Italy,Sicily,Erice,Erice,"Erice, Italy 4K Walking Tour (2020)",erice-day-walk-2020,,day-walk,"historic-center, old-town",2020-06-22,2020,,,,https://youtu.be/_dsYp7akVIc,https://www.google.com/maps/d/u/0/edit?mid=1QEtBnFkhHBfMSgKLstym01tZBn2eiw0F&usp=sharing,38.0361682,12.5834757,,,,0:40:42,2442,"A daytime walk in Erice, Italy.",,,,ready,,"historic-center, old-town"
it-0316,Italy,Sicily,Ortigia,Ortigia,"Ortigia, Italy 4K Walking Tour (2020)",ortigia-day-walk-2020,,day-walk,"coastal, waterfront, island",2020-06-15,2020,,,,https://youtu.be/0BkAHkXf1zc,https://www.google.com/maps/d/u/0/edit?mid=1pRxr6oftdi552ZAep_pI2MPmvKHublP2&usp=sharing,37.0648194,15.2903683,,,,1:34:32,5672,"A daytime walk in Ortigia, Italy.",,,,ready,,"coastal, waterfront, island"
it-0317,Italy,Sicily,Ortigia,Ortigia,"Ortigia, Italy 4K Evening Walk (2020)",ortigia-evening-walk-2020,,evening-walk,"coastal, waterfront, island",2020-06-15,2020,,,,https://youtu.be/8AooyfiG-d0,https://www.google.com/maps/d/edit?mid=1BHgVfU9EkBShYWgRzDn_b9gM0sNRDdBk&usp=sharing,37.0649834,15.2904111,,,,1:14:28,4468,"An evening walk in Ortigia, Italy.",,,,ready,,"coastal, waterfront, island"
it-0318,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Walking Tour (2020)",palermo-day-walk-2020,,day-walk,"coastal, historic-center",2020-06-21,2020,,,,https://youtu.be/MTG3VA-m6qk,https://www.google.com/maps/d/u/0/edit?mid=1Fo6o7REOGAS09ToFysZpoBt7PL-J3WAv&usp=sharing,38.1101494,13.3650702,,,,3:27:27,12447,"A daytime walk in Palermo, Italy.",,,,ready,,"coastal, historic-center"
it-0319,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Evening Walk (2020)",palermo-saturday-evening-walk-2020,palermo-saturday-evening-walk-2020,evening-walk,"coastal, historic-center",2020-06-20,2020,,,,https://youtu.be/osGVjQzUb-8,https://www.google.com/maps/d/u/0/edit?mid=1ZevLa87968eOJ_LTUtFHpDMxSaZ2Zvm-&usp=sharing,38.1133805,13.3556945,,,,0:36:23,2183,"An evening walk in Palermo, Italy.",,,,ready,,"coastal, historic-center"
it-0320,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Bike Tour (2020)",palermo-bike-tour-2020,,bike-tour,"coastal, historic-center",2020-06-21,2020,,,,https://youtu.be/Qkc5Xxy4L2g,https://www.google.com/maps/d/u/0/edit?mid=1CjvK3gB2XsAU8AmPsyXkw9V69K3dBYOy&usp=sharing,38.1103802,13.3648903,,,,0:42:02,2522,"A bike tour in Palermo, Italy.",,,,ready,,"coastal, historic-center"
it-0321,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Ballarò Market Tour (2020)",palermo-ballaro-market-day-walk-2020,palermo-ballaro-market-day-walk-2020,day-walk,coastal,2020-07-14,2020,,,,https://youtu.be/LlYmFMR_yKo,,38.1106375,13.3636721,,,,0:18:14,1094,"A daytime walk in Palermo, Italy.",,,,ready,,coastal
it-0322,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Evening Walk (2020)",palermo-sunday-evening-walk-2020,palermo-sunday-evening-walk-2020,evening-walk,"coastal, historic-center",2020-06-21,2020,,,,https://youtu.be/2Xn0NCwLF2k,https://www.google.com/maps/d/u/0/edit?mid=1Wcu-1nL2XDJdBP-JuY3zdBX4EO3Op9M&usp=sharing,38.115386,13.3616816,,,,0:44:39,2679,"An evening walk in Palermo, Italy.",,,,ready,,"coastal, historic-center"
it-0323,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Walking Tour (2024)",palermo-day-walk-2024,,day-walk,"coastal, historic-center",2024-06-02,2024,,,,https://youtu.be/ANmTIth9fT8,https://www.google.com/maps/d/u/0/edit?mid=1CfuZ281Xwws0uXDFnNG8jCgMoUXtWZ4&usp=sharing,38.1099331,13.365156,,,,5:41:26,20486,"A daytime walk in Palermo, Italy.",,,,ready,,"coastal, historic-center"
it-0324,Italy,Sicily,Palermo,Palermo,"Palermo, Italy 4K Evening Tour (2024)",palermo-evening-walk-2024,,evening-walk,"coastal, historic-center",2024-05-31,2024,,,,https://youtu.be/Td0ybB2cXeM,https://www.google.com/maps/d/u/0/edit?mid=1Zv-7phMFjParJafYYiSbYpyiK7hEPDc&usp=sharing,38.1210502,13.3578115,,,,0:48:27,2907,"An evening walk in Palermo, Italy.",,,,ready,,"coastal, historic-center"
it-0325,Italy,Sicily,Ragusa,Ragusa,"Ragusa, Italy 4K Walking Tour (2020)",ragusa-day-walk-2020,,day-walk,"historic-center, old-town, world-heritage-site",2020-06-17,2020,,,,https://youtu.be/GVE9W1vr5k0,https://www.google.com/maps/d/u/0/edit?mid=15PhpI3lHb36v3qUCZae_BHefF10PpriI&usp=sharing,36.9253559,14.7348147,,,,1:03:34,3814,"A daytime walk in Ragusa, Italy.",,,,ready,,"historic-center, old-town, world-heritage-site"
it-0326,Italy,Sicily,San Vito to Erice,San Vito to Erice,"San Vito to Erice, Italy 4K Driving Timelapse (2020)",san-vito-to-erice-drive-tour-2020,,drive-tour,,2020-06-22,2020,,,,https://youtu.be/C_l3rnXppXw,https://www.google.com/maps/d/u/0/edit?mid=1XqYp-hiISm-lIPj7W8fvCLgLkX35Orz9&usp=sharing,38.1747281,12.7391714,,,,0:04:30,270,"A driving tour in San Vito to Erice, Italy.",,,,ready,,
it-0327,Italy,Sicily,Taormina,Taormina,"Taormina, Italy 4K Walking Tour (2024)",taormina-day-walk-2024,,day-walk,"coastal, historic-center, old-town",2024-05-22,2024,,,,https://youtu.be/4CqfiWuEOzM,https://www.google.com/maps/d/edit?mid=1wNf_mYLIjQrXC9s0p1ZSDBDFzp39sTw&usp=sharin,37.8511298,15.281303,,,,2:45:14,9914,"A daytime walk in Taormina, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0328,Italy,Sicily,Taormina,Taormina,"Taormina, Italy 4K Street Performance (2020)",taormina-street-performance-2020,taormina-street-performance-2020,day-walk,coastal,2020-06-14,2020,,,,https://youtu.be/g211nAbiRWA,,37.8517585,15.2859312,,,,0:04:08,248,"A daytime walk in Taormina, Italy.",,,,ready,,coastal
it-0329,Italy,Sicily,Taormina,Taormina,"Taormina, Italy 4K Walking Tour (2020)",taormina-day-walk-2020,,day-walk,"coastal, historic-center, old-town",2020-06-14,2020,,,,https://youtu.be/hM-jmDHNMfI,https://www.google.com/maps/d/u/0/edit?mid=11QH5q259dceQkl0fATGZZljH3FCix5eW&usp=sharing,37.8511277,15.2816095,,,,1:26:17,5177,"A daytime walk in Taormina, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0330,Italy,Sicily,Taormina,Taormina,"Taormina, Italy 4K Evening Walk (2024)",taormina-evening-walk-2024,,evening-walk,"coastal, historic-center, old-town",2024-05-23,2024,,,,https://youtu.be/_zVJO65AXlo,https://www.google.com/maps/d/u/0/edit?mid=1oYrlprBo5OAlFwfUEs-wKiVtYXQXAI4&usp=sharing,37.8515736,15.2857832,,,,1:44:30,6270,"An evening walk in Taormina, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0331,Italy,Sicily,Taormina,Taormina,"Taormina, Italy 4K 360 VR Tour",taormina-360-tour-2024,,360-tour,coastal,2024-05-22,2024,,,,https://youtu.be/oeJLc19ICGY,https://www.google.com/maps/d/u/0/edit?mid=1hBiXSTyuDHCF4H_iPSclfwp4LNVuh-w&usp=sharing,37.8510566,15.281462,,,,1:03:16,3796,"A 360° tour in Taormina, Italy.",,,,ready,,coastal
it-0332,Italy,Sicily,Trapani,Trapani,"Trapani, Italy 4K Walking Tour (2020)",trapani-day-walk-2020,,day-walk,coastal,2020-06-18,2020,,,,https://youtu.be/quj_Vz4JeLQ,https://www.google.com/maps/d/u/0/edit?mid=1c-1At65kUX5vxTQf9UZ_iL8cmXk1TG75&usp=sharing,38.0188193,12.5130781,,,,1:36:15,5775,"A daytime walk in Trapani, Italy.",,,,ready,,coastal
it-0333,Italy,Sicily,Trapani,Trapani,"Trapani, Italy 4K Bike Tour (2020)",trapani-bike-tour-2020,,bike-tour,coastal,2020-06-18,2020,,,,https://youtu.be/s5cURt4OpAg,,38.0200701,12.5157258,,,,0:14:31,871,"A bike tour in Trapani, Italy.",,,,ready,,coastal
it-0334,Italy,Sicily,Tripi,Tripi,"Tripi, Italy 4K Walking Tour (2020)",tripi-day-walk-2020,,day-walk,,2020-06-25,2020,,,,https://youtu.be/Cf0Xg5ff0Ow,,38.0499809,15.0993521,,,,1:14:41,4481,"A daytime walk in Tripi, Italy.",,,,ready,,
it-0335,Italy,Puglia,Alberobello,Alberobello,"Alberobello, Italy 4K Walking Tour (2021)",alberobello-day-walk-2021,,day-walk,"historic-center, old-town, world-heritage-site",2021-07-29,2021,,,,https://youtu.be/xqGIgebjBgs,https://www.google.com/maps/d/u/0/edit?mid=1Dd5K-rthJJqdGunjKkZ3ewPhg6d0PmLD&usp=sharing,40.7835167,17.2380372,,,,1:20:43,4843,"A daytime walk in Alberobello, Italy.",,,,ready,,"historic-center, old-town, world-heritage-site"
it-0336,Italy,Puglia,Gallipoli,Gallipoli,"Gallipoli, Italy 4K Walking Tour (2021)",gallipoli-day-walk-2021,,day-walk,"coastal, historic-center, old-town",2021-07-30,2021,,,,https://youtu.be/3iNd4e0j4mE,https://www.google.com/maps/d/u/0/edit?mid=1wTov-M2svmxEKB7-soeBeXAWrwY5VBV3&usp=sharing,40.055243,17.980774,,,,1:34:41,5681,"A daytime walk in Gallipoli, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0337,Italy,Puglia,Lecce,Lecce,"Lecce, Italy 4K Evening Walk (2021)",lecce-evening-walk-2021,,evening-walk,historic-center,2021-07-31,2021,,,,https://youtu.be/f0sA1xhKAEQ,https://www.google.com/maps/d/u/0/edit?mid=1EZhW_9lHiUrMA4mMumWZXn2DnieRKTSM&usp=sharing,40.3513717,18.1644144,,,,1:11:26,4286,"An evening walk in Lecce, Italy.",,,,ready,,historic-center
it-0338,Italy,Puglia,Otranto,Otranto,"Otranto, Italy 4K Walking Tour (2021)",otranto-day-walk-2021,,day-walk,"coastal, historic-center, old-town",2021-07-31,2021,,,,https://youtu.be/SWDsHlHmnY4,https://www.google.com/maps/d/u/0/edit?mid=1uk1JRqbuUDtxdh04xUr-ag3aMrHYdzRv&usp=sharing,40.1454641,18.495339,,,,1:07:24,4044,"A daytime walk in Otranto, Italy.",,,,ready,,"coastal, historic-center, old-town"
it-0339,Italy,Puglia,Polignano a Mare,Polignano a Mare,"Polignano a Mare, Italy 4K Walking Tour (2019)",polignano-a-mare-day-walk-2019,,day-walk,coastal,2019-06-29,2019,,,,https://youtu.be/EBxw4VkKwjw,,40.9974807,17.2178096,,,,1:12:03,4323,"A daytime walk in Polignano a Mare, Italy.",,,,ready,,coastal
it-0340,Italy,Puglia,Polignano a Mare,Polignano a Mare,"Polignano a Mare, Italy 4K Walking Tour (2021)",polignano-a-mare-day-walk-2021,,day-walk,coastal,2021-08-14,2021,,,,https://youtu.be/4kp8DqgmejI,https://www.google.com/maps/d/u/0/edit?mid=1ZWObCuKIwPOQ88GBjegp_7bgiijMuvTi&usp=sharing,40.9976316,17.2178492,,,,1:34:07,5647,"A daytime walk in Polignano a Mare, Italy.",,,,ready,,coastal
it-0341,Italy,Lombardy,Bellagio,Bellagio,"Bellagio, Italy 4K Walking Tour (2022)",bellagio-day-walk-2022,,day-walk,"waterfront, historic-center",2022-07-09,2022,,,,https://youtu.be/o7XgU4ut6jQ,https://www.google.com/maps/d/u/0/edit?mid=1Z6faO-Xbq1guO39mvfEWdVqwUlcVE7w&usp=sharing,45.98576,9.2599536,,,,1:35:10,5710,"A daytime walk in Bellagio, Italy.",,,,ready,,"waterfront, historic-center"
it-0342,Italy,Lombardy,Bellagio,Bellagio,"Bellagio, Italy 4K Evening Walk (2022)",bellagio-evening-walk-2022,,evening-walk,"waterfront, historic-center",2022-07-09,2022,,,,https://youtu.be/PTYY0n-aJjA,https://www.google.com/maps/d/u/0/edit?mid=1cH0xH6ZVH1jtvSxXQFXfS0s-XRG7O_4&usp=sharing,45.9856522,9.2601824,,,,1:00:32,3632,"An evening walk in Bellagio, Italy.",,,,ready,,"waterfront, historic-center"
it-0343,Italy,Lombardy,Como,Como,"Como, Italy 4K Evening Walk (2022)",como-evening-walk-2022,,evening-walk,waterfront,2022-07-10,2022,,,,https://youtu.be/foWAGOt7vqQ,https://www.google.com/maps/d/u/0/edit?mid=1lzQxSqtHVuH-NvFlmZwORHswpGSuNWI&usp=sharing,45.8184296,9.0812365,,,,0:58:50,3530,"An evening walk in Como, Italy.",,,,ready,,waterfront
it-0344,Italy,Lombardy,Menaggio,Menaggio,"Menaggio, Italy 4K Walking Tour (2022)",menaggio-day-walk-2022,,day-walk,waterfront,2022-07-09,2022,,,,https://youtu.be/CIdovxOot_w,https://www.google.com/maps/d/u/0/edit?mid=1o1NnjSaU2heufr08GqNleFK3p0ouFw0&usp=sharing,46.0192355,9.2382327,,,,0:54:12,3252,"A daytime walk in Menaggio, Italy.",,,,ready,,waterfront
it-0345,Italy,Lombardy,Milan,Milan,"Milan, Italy 4K Walking Tour (2023)",milan-day-walk-2023,,day-walk,historic-center,2023-07-10,2023,,,,https://youtu.be/npbU7nex0HM,https://www.google.com/maps/d/edit?mid=1sHy9YHm4sLjnnKlmvTOraimw9_FLDbs&usp=sharing,45.4641998,9.1895881,,,,3:38:37,13117,"A daytime walk in Milan, Italy.",,,,ready,,historic-center
it-0346,Italy,Lombardy,Milan,Milan,"Milan, Italy 4K Evening Walk (2023)",milan-evening-walk-2023,,evening-walk,historic-center,2023-07-10,2023,,,,https://youtu.be/eE65MVsnI4Y,https://www.google.com/maps/d/edit?mid=10NDtj1l3hHRushb_q1G3KXiuE5k99JY&usp=sharing ,45.4679285,9.1826134,,,,1:02:24,3744,"An evening walk in Milan, Italy.",,,,ready,,historic-center
it-0347,Italy,Lombardy,Milan,Milan,"Milan, Italy 4K Grand Canal Evening Walk (2023)",milan-grand-canal-evening-walk-2023,milan-grand-canal-evening-walk-2023,evening-walk,"waterfront, historic-center",2023-07-09,2023,,,,https://youtu.be/T-QDHkW4hQw,https://www.google.com/maps/d/edit?mid=1E5Vuhd8hcHBpUg2KS5O_xIBmgaB-Ye0&usp=sharing,45.4523148,9.177071,,,,1:19:10,4750,"An evening walk in Milan, Italy.",,,,ready,,"waterfront, historic-center"
it-0348,Italy,Lombardy,Lake Como,Lake Como,"Lake Como, Italy 4K Bike Tour (2022)",lake-como-bike-tour-2022,,bike-tour,waterfront,2022-07-11,2022,,,,https://youtu.be/J_IqUBVf9sQ,https://www.google.com/maps/d/u/0/edit?mid=1RstvARHJSkdrqw1eZkfH7Rh32tsTZXU&usp=sharing,45.9824612,9.2233314,,,,2:36:11,9371,"A bike tour in Lake Como, Italy.",,,,ready,,waterfront
it-0349,Italy,Lombardy,Varenna,Varenna,"Varenna, Italy 4K Walking Tour (2022)",varenna-day-walk-2022,,day-walk,"waterfront, historic-center",2022-07-10,2022,,,,https://youtu.be/aHbUxcfT9_M,https://www.google.com/maps/d/u/0/edit?mid=1e-Weng_FSFof-NGGsys5jm1YWvmhfws&usp=sharing,46.0144787,9.2824859,,,,1:02:52,3772,"A daytime walk in Varenna, Italy.",,,,ready,,"waterfront, historic-center"
it-0350,Italy,Liguria,Camogli,Camogli,"Camogli, Italy 4K Walking Tour (2023)",camogli-day-walk-2023,,day-walk,"coastal, waterfront, historic-center",2023-07-13,2023,,,,https://youtu.be/mTIT6AQqolg,https://www.google.com/maps/d/edit?mid=16MF2xQKuRjVQBNRztedtm6sgY8tu8dU&usp=sharing,44.3478595,9.1550771,,,,1:28:54,5334,"A daytime walk in Camogli, Italy.",,,,ready,,"coastal, waterfront, historic-center"
it-0351,Italy,Liguria,Corniglia,Corniglia,"Corniglia, Italy 4K Walking Tour (2020)",corniglia-day-walk-2020,,day-walk,"coastal, historic-center, world-heritage-site",2020-08-05,2020,,,,https://youtu.be/sUFIQzXu7S8,https://www.google.com/maps/d/edit?mid=1-yIYsBiXbGRrnwmvM72YCeA78ikZBxw&usp=sharing,44.1208952,9.7085815,,,,0:40:54,2454,"A daytime walk in Corniglia, Italy.",,,,ready,,"coastal, historic-center, world-heritage-site"
it-0352,Italy,Liguria,Genoa,Genoa,"Genoa, Italy 4K Walking Tour (2025)",genoa-day-walk-2025,,day-walk,"coastal, waterfront, historic-center",2025-09-06,2025,,,,https://youtu.be/YkXYzf9gWok,https://www.google.com/maps/d/u/0/edit?mid=1ObtZ_xWkSkl5bIvGBXW2WxY0uuf9GWg&usp=sharing,44.4111429,8.9274198,,,,4:40:47,16847,"A daytime walk in Genoa, Italy.",,,,ready,,"coastal, waterfront, historic-center"
it-0353,Italy,Liguria,Genoa,Genoa,"Genoa, Italy 4K Evening Walk (2025)",genoa-evening-walk-2025,,evening-walk,"coastal, waterfront, historic-center",2025-09-05,2025,,,,https://youtu.be/tIhKTBYKZZc,https://www.google.com/maps/d/edit?mid=1JamavbvHTjrQU7_-RPub7QjKsxweJvo&usp=sharing,44.4108957,8.9275164,,,,1:29:56,5396,"An evening walk in Genoa, Italy.",,,,ready,,"coastal, waterfront, historic-center"
it-0354,Italy,Liguria,Genoa,Genoa,"Genoa, Italy 4K Street Performance",genoa-street-performance-2025,genoa-street-performance-2025,day-walk,"coastal, waterfront",2025-09-06,2025,,,,https://youtu.be/BfIgvh4JX48,,44.4125219,8.9288335,,,,0:06:09,369,"A daytime walk in Genoa, Italy.",,,,ready,,"coastal, waterfront"
